ExternalElement,ItemName,Packet,ContainerType,RepeatMethod,APID,ShortDescription,LongDescription,DataType,Units,Conversion,Limits,SystemName,Source,FSWDataType,DisplayFormat,Equation,
SC_FSW_215,SEC_HDR_FLAG,adcs_analogs,,,215,"","",U1,,,,,FSW,,,,
SC_FSW_215,PKT_APID,adcs_analogs,,,215,"","",U11,,,,,FSW,,,,
SC_FSW_215,SEQ_FLGS,adcs_analogs,,,215,"","",U2,,,,,FSW,,,,
SC_FSW_215,SRC_SEQ_CTR,adcs_analogs,,,215,"","",U14,,,,,FSW,,,,
SC_FSW_215,PKT_LEN,adcs_analogs,,,215,"","",U16,,,,,FSW,,,,
SC_FSW_215,SHCOARSE,adcs_analogs,,,215,"Seconds count","",U32,dn,,,,FSW,,,,
SC_FSW_215,SHFINE,adcs_analogs,,,215,"Subsecond count","",U16,dn,,,,FSW,,,,
adcs,analogs_voltage_2p5,adcs_analogs,,,215,"Voltage_2p5","",U8,,C0=0.000000 C1=0.015000 ,,,FSW,,,,
adcs,analogs_voltage_1p8,adcs_analogs,,,215,"Voltage_1p8","",U8,,C0=0.000000 C1=0.015000 ,,,FSW,,,,
adcs,analogs_voltage_1p0,adcs_analogs,,,215,"Voltage_1p0","",U8,,C0=0.000000 C1=0.015000 ,,,FSW,,,,
adcs,analogs_det_temp,adcs_analogs,,,215,"Tracker Detector temperature","",I8,,C0=0.000000 C1=0.800000 ,,,FSW,,,,
adcs,analogs_ext_temp,adcs_analogs,,,215,"Ext Temp","",I16,,C0=0.000000 C1=0.005000 ,,,FSW,,,,
adcs,analogs_imu_temp,adcs_analogs,,,215,"Imu Temp","",I16,,C0=0.000000 C1=0.005000 ,,,FSW,,,,
adcs,analogs_motor1_temp,adcs_analogs,,,215,"Wheel 1 Temp","",I16,,C0=0.000000 C1=0.005000 ,,,FSW,,,,
adcs,analogs_motor2_temp,adcs_analogs,,,215,"Wheel 2 Temp","",I16,,C0=0.000000 C1=0.005000 ,,,FSW,,,,
adcs,analogs_motor3_temp,adcs_analogs,,,215,"Wheel 3 Temp","",I16,,C0=0.000000 C1=0.005000 ,,,FSW,,,,
adcs,analogs_motor4_temp,adcs_analogs,,,215,"Wheel 4 Temp","",I16,,C0=0.000000 C1=0.005000 ,,,FSW,,,,
adcs,analogs_digital_bus_v,adcs_analogs,,,215,"Digital Bus Voltage","",I16,,C0=0.000000 C1=0.001250 ,,,FSW,,,,
adcs,analogs_motor_bus_v,adcs_analogs,,,215,"Motor Bus Voltage","",I16,,C0=0.000000 C1=0.001250 ,,,FSW,,,,
adcs,analogs_rod_bus_v,adcs_analogs,,,215,"Rod Bus Voltage","",I16,,C0=0.000000 C1=0.001250 ,,,FSW,,,,
pad0,,adcs_analogs,,,215,"","",U8,,,,,FSW,,,,
pad1,,adcs_analogs,,,215,"","",U16,,,,,FSW,,,,
SC_FSW_218,VERSION,adcs_gps,,,218,"","",U3,,,,,FSW,,,,
SC_FSW_218,TYPE,adcs_gps,,,218,"","",U1,,,,,FSW,,,,
SC_FSW_218,SEC_HDR_FLAG,adcs_gps,,,218,"","",U1,,,,,FSW,,,,
SC_FSW_218,PKT_APID,adcs_gps,,,218,"","",U11,,,,,FSW,,,,
SC_FSW_218,SEQ_FLGS,adcs_gps,,,218,"","",U2,,,,,FSW,,,,
SC_FSW_218,SRC_SEQ_CTR,adcs_gps,,,218,"","",U14,,,,,FSW,,,,
SC_FSW_218,PKT_LEN,adcs_gps,,,218,"","",U16,,,,,FSW,,,,
SC_FSW_218,SHCOARSE,adcs_gps,,,218,"Seconds count","",U32,dn,,,,FSW,,,,
SC_FSW_218,SHFINE,adcs_gps,,,218,"Subsecond count","",U16,dn,,,,FSW,,,,
adcs,gps_time,adcs_gps,,,218,"Time from GPS","",I32,,,,,FSW,,,,
adcs,gps_position_ecef1,adcs_gps,,,218,"GPS Position ECEF","",I32,,C0=0.000000 C1=0.000020 ,,,FSW,,,,
adcs,gps_position_ecef2,adcs_gps,,,218,"GPS Position ECEF","",I32,,C0=0.000000 C1=0.000020 ,,,FSW,,,,
adcs,gps_position_ecef3,adcs_gps,,,218,"GPS Position ECEF","",I32,,C0=0.000000 C1=0.000020 ,,,FSW,,,,
adcs,gps_velocity_ecef1,adcs_gps,,,218,"GPS Velocity ECEF","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,gps_velocity_ecef2,adcs_gps,,,218,"GPS Velocity ECEF","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,gps_velocity_ecef3,adcs_gps,,,218,"GPS Velocity ECEF","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,gps_sample_usec_ct,adcs_gps,,,218,"Last Valid Data PPS Usec","",U32,,,,,FSW,,,,
adcs,gps_cycles_since_latest_data,adcs_gps,,,218,"Cycles Since Valid GPS Data","",U32,,,,,FSW,,,,
adcs,gps_gps_lock_count,adcs_gps,,,218,"spare","",U16,,,,,FSW,,,,
adcs,gps_ms_gtracked_satellites,adcs_gps,,,218,"MSG Tracked Sats","",U8,,,,,FSW,,,,
adcs,gps_ms_gused_satellites,adcs_gps,,,218,"MSG Used Sats","",U8,,,,,FSW,,,,
adcs,gps_msg_data_valid,adcs_gps,,,218,"MSG Decode Successful","",D8,,0/NO 1/YES ,,,FSW,,,,
adcs,gps_gps_valid,adcs_gps,,,218,"GPS Valid","",D8,,0/NO 1/YES ,,,FSW,,,,
adcs,gps_gps_enable,adcs_gps,,,218,"GPS Enabled","",D8,,0/NO 1/YES ,,,FSW,,,,
adcs,gps_new_data_received,adcs_gps,,,218,"New GPS Data Received","",D8,,0/NO 1/YES ,,,FSW,,,,
SC_FSW_213,VERSION,adcs_clock_sync,,,213,"","",U3,,,,,FSW,,,,
SC_FSW_213,TYPE,adcs_clock_sync,,,213,"","",U1,,,,,FSW,,,,
SC_FSW_213,SEC_HDR_FLAG,adcs_clock_sync,,,213,"","",U1,,,,,FSW,,,,
SC_FSW_213,PKT_APID,adcs_clock_sync,,,213,"","",U11,,,,,FSW,,,,
SC_FSW_213,SEQ_FLGS,adcs_clock_sync,,,213,"","",U2,,,,,FSW,,,,
SC_FSW_213,SRC_SEQ_CTR,adcs_clock_sync,,,213,"","",U14,,,,,FSW,,,,
SC_FSW_213,PKT_LEN,adcs_clock_sync,,,213,"","",U16,,,,,FSW,,,,
SC_FSW_213,SHCOARSE,adcs_clock_sync,,,213,"Seconds count","",U32,dn,,,,FSW,,,,
SC_FSW_213,SHFINE,adcs_clock_sync,,,213,"Subsecond count","",U16,dn,,,,FSW,,,,
adcs,clock_sync_counts_per_sec,adcs_clock_sync,,,213,"Counts Per Second","",U32,,,,,FSW,,,,
adcs,clock_sync_gps_pps_time_usec,adcs_clock_sync,,,213,"GPS PPS Time Usec","",U32,,,,,FSW,,,,
adcs,clock_sync_hr_run_count,adcs_clock_sync,,,213,"High Rate Run Count","",U32,,,,,FSW,,,,
adcs,clock_sync_hr_time_usec,adcs_clock_sync,,,213,"High Rate Time Usec","",U32,,,,,FSW,,,,
adcs,clock_sync_hr_cycle_num,adcs_clock_sync,,,213,"High Rate Cycle Num","",U32,,,,,FSW,,,,
adcs,clock_sync_vhr_cycle_num,adcs_clock_sync,,,213,"Very High Rate Cycle Num","",U32,,,,,FSW,,,,
adcs,clock_sync_cycles_since_pps,adcs_clock_sync,,,213,"HR Cycles Since Last PPS","",U32,,,,,FSW,,,,
adcs,clock_sync_vhr_exec_time_ms,adcs_clock_sync,,,213,"Very High Rate Duration","",U8,,,,,FSW,,,,
adcs,clock_sync_vhr_0_exec_time_us,adcs_clock_sync,,,213,"Very High Rate Cycle 0 Duration","",U8,,C0=0.000000 C1=40.000000 ,,,FSW,,,,
adcs,clock_sync_hr_exec_time_ms1,adcs_clock_sync,,,213,"High Rate Duration","",U8,,,,,FSW,,,,
adcs,clock_sync_hr_exec_time_ms2,adcs_clock_sync,,,213,"High Rate Duration","",U8,,,,,FSW,,,,
adcs,clock_sync_hr_exec_time_ms3,adcs_clock_sync,,,213,"High Rate Duration","",U8,,,,,FSW,,,,
adcs,clock_sync_hr_exec_time_ms4,adcs_clock_sync,,,213,"High Rate Duration","",U8,,,,,FSW,,,,
adcs,clock_sync_hr_exec_time_ms5,adcs_clock_sync,,,213,"High Rate Duration","",U8,,,,,FSW,,,,
adcs,clock_sync_clock_sync_enable,adcs_clock_sync,,,213,"Clock Sync Enable","",U8,,,,,FSW,,,,
SC_FSW_207,VERSION,adcs_tracker,,,207,"","",U3,,,,,FSW,,,,
SC_FSW_207,TYPE,adcs_tracker,,,207,"","",U1,,,,,FSW,,,,
SC_FSW_207,SEC_HDR_FLAG,adcs_tracker,,,207,"","",U1,,,,,FSW,,,,
SC_FSW_207,PKT_APID,adcs_tracker,,,207,"","",U11,,,,,FSW,,,,
SC_FSW_207,SEQ_FLGS,adcs_tracker,,,207,"","",U2,,,,,FSW,,,,
SC_FSW_207,SRC_SEQ_CTR,adcs_tracker,,,207,"","",U14,,,,,FSW,,,,
SC_FSW_207,PKT_LEN,adcs_tracker,,,207,"","",U16,,,,,FSW,,,,
SC_FSW_207,SHCOARSE,adcs_tracker,,,207,"Seconds count","",U32,dn,,,,FSW,,,,
SC_FSW_207,SHFINE,adcs_tracker,,,207,"Subsecond count","",U16,dn,,,,FSW,,,,
adcs,tracker_attitude_st1,adcs_tracker,,,207,"Tracker Attitude","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,tracker_attitude_st2,adcs_tracker,,,207,"Tracker Attitude","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,tracker_attitude_st3,adcs_tracker,,,207,"Tracker Attitude","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,tracker_attitude_st4,adcs_tracker,,,207,"Tracker Attitude","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,tracker_rate_est1,adcs_tracker,,,207,"Tracker Rate","",I16,,C0=0.000000 C1=0.000003 ,,,FSW,,,,
adcs,tracker_rate_est2,adcs_tracker,,,207,"Tracker Rate","",I16,,C0=0.000000 C1=0.000003 ,,,FSW,,,,
adcs,tracker_rate_est3,adcs_tracker,,,207,"Tracker Rate","",I16,,C0=0.000000 C1=0.000003 ,,,FSW,,,,
adcs,tracker_right_asc,adcs_tracker,,,207,"Tracker Right Ascension","",U16,,C0=0.000000 C1=0.005500 ,,,FSW,,,,
adcs,tracker_declination,adcs_tracker,,,207,"Tracker Declination","",I16,,C0=0.000000 C1=0.005500 ,,,FSW,,,,
adcs,tracker_roll,adcs_tracker,,,207,"Tracker Roll","",I16,,C0=0.000000 C1=0.005500 ,,,FSW,,,,
adcs,tracker_att_covariance1,adcs_tracker,,,207,"Attitude Covariance","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,tracker_att_covariance2,adcs_tracker,,,207,"Attitude Covariance","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,tracker_att_covariance3,adcs_tracker,,,207,"Attitude Covariance","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,tracker_att_covariance4,adcs_tracker,,,207,"Attitude Covariance","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,tracker_att_covariance5,adcs_tracker,,,207,"Attitude Covariance","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,tracker_att_covariance6,adcs_tracker,,,207,"Attitude Covariance","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,tracker_maximum_residual,adcs_tracker,,,207,"Maximum Residual","",U8,,,,,FSW,,,,
adcs,tracker_maximum_residual_init,adcs_tracker,,,207,"Max Residual 1st pass","",U8,,,,,FSW,,,,
adcs,tracker_analog_gain_eu,adcs_tracker,,,207,"Analog Gain","",U8,,C0=0.000000 C1=0.500000 ,,,FSW,,,,
adcs,tracker_mag_bright,adcs_tracker,,,207,"Bright Magnitude Limit","",U8,,C0=0.000000 C1=0.040000 ,,,FSW,,,,
adcs,tracker_mag_dim,adcs_tracker,,,207,"Dim Magnitude Limit","",U8,,C0=0.000000 C1=0.040000 ,,,FSW,,,,
adcs,tracker_peak_noise_all_trk_blks,adcs_tracker,,,207,"Peak 3-Sigma Noise","",U8,,C0=0.000000 C1=4.000000 ,,,FSW,,,,
adcs,tracker_peak_bckgnd_all_trk_blks,adcs_tracker,,,207,"Peak Mean Background","",U8,,C0=0.000000 C1=4.000000 ,,,FSW,,,,
adcs,tracker_median_noise_all_trk_blks,adcs_tracker,,,207,"Median 3-Sigma noise","",U8,,C0=0.000000 C1=4.000000 ,,,FSW,,,,
adcs,tracker_median_bckgnd_all_trk_blks,adcs_tracker,,,207,"Median Mean Bkgd","",U8,,C0=0.000000 C1=4.000000 ,,,FSW,,,,
adcs,tracker_operating_mode,adcs_tracker,,,207,"Tracker Operating Mode","",D8,,0/IDLE 1/INITIALIZE 2/STARID 3/TRACK 4/PHOTO 5/CAL ,,,FSW,,,,
adcs,tracker_star_id_step,adcs_tracker,,,207,"Star ID Step","",D8,,0/IDLE 1/INITIALIZE 2/WAITING_FOR_IMAGE1 3/WAITING_FOR_IMAGE2 4/CALCULATE_RATE 5/MAKE_UNIT_VECTORS 6/AWAITING_TRISTAR 7/OK_Found_4 8/OK_Found_3 9/TIME_OUT 11/NO_MATCH ,,,FSW,,,,
adcs,tracker_id_status,adcs_tracker,,,207,"Star ID Status","",D8,,0/IDLE 1/INITIALIZE 2/WAITING_FOR_IMAGE1 3/WAITING_FOR_IMAGE2 4/CALCULATE_RATE 5/MAKE_UNIT_VECTORS 6/AWAITING_TRISTAR 7/OK_Found_4 8/OK_Found_3 9/TIME_OUT 11/NO_MATCH ,,,FSW,,,,
adcs,tracker_id_status_save,adcs_tracker,,,207,"Star ID Status Saved","",D8,,0/IDLE 1/INITIALIZE 2/WAITING_FOR_IMAGE1 3/WAITING_FOR_IMAGE2 4/CALCULATE_RATE 5/MAKE_UNIT_VECTORS 6/AWAITING_TRISTAR 7/OK_Found_4 8/OK_Found_3 9/TIME_OUT 11/NO_MATCH ,,,FSW,,,,
adcs,tracker_att_status,adcs_tracker,,,207,"Tracker Attitude Status","",D8,,0/OK 1/PENDING 2/BAD 3/TOO_FEW_STARS 4/QUEST_FAILED 5/RESIDUALS_TOO_HIGH 25/RATE_TOO_HIGH ,,,FSW,,,,
adcs,tracker_rate_est_status,adcs_tracker,,,207,"Tracker Rate Est Status","",D8,,0/OK 2/BAD ,,,FSW,,,,
adcs,tracker_rate_aid_status,adcs_tracker,,,207,"Rate Aid Status","",D8,,0/OK 2/BAD ,,,FSW,,,,
adcs,tracker_vel_aid_status,adcs_tracker,,,207,"Velocity Aid Status","",D8,,0/OK 2/BAD ,,,FSW,,,,
adcs,tracker_att_aid_status,adcs_tracker,,,207,"Attitude Aid Status","",D8,,0/OK 2/BAD ,,,FSW,,,,
adcs,tracker_att_time_tag,adcs_tracker,,,207,"Star Tracker Time Tag","",U32,,,,,FSW,,,,
adcs,tracker_num_id_patterns_tried,adcs_tracker,,,207,"Num ID Patterns Tried","",U32,,,,,FSW,,,,
adcs,tracker_pixel_amp_threshold,adcs_tracker,,,207,"Pixel Ampl Threshold","",U8,,C0=0.000000 C1=4.000000 ,,,FSW,,,,
adcs,tracker_amplitude_offset,adcs_tracker,,,207,"Amplitude Offset","",U8,,,,,FSW,,,,
adcs,tracker_current_tint,adcs_tracker,,,207,"Current Tint","",U32,,,,,FSW,,,,
adcs,tracker_start_set_time,adcs_tracker,,,207,"StartSetTime","",U32,,,,,FSW,,,,
adcs,tracker_mem_det_trigger_delay,adcs_tracker,,,207,"MemDetTriggerDelay","",U32,,,,,FSW,,,,
adcs,tracker_image_read_dt,adcs_tracker,,,207,"ImageReadDt","",U32,,,,,FSW,,,,
adcs,tracker_maximum_residual_id,adcs_tracker,,,207,"Maximum Residual ID","",U16,,,,,FSW,,,,
adcs,tracker_maximum_residual_id_init,adcs_tracker,,,207,"Max Residual ID 1st pass","",U16,,,,,FSW,,,,
adcs,tracker_max_row_bckgnd_post_comp,adcs_tracker,,,207,"Max Background Level","",U16,,,,,FSW,,,,
adcs,tracker_excluded_id,adcs_tracker,,,207,"Latest Excluded Star ID","",U16,,,,,FSW,,,,
adcs,tracker_id_stars1,adcs_tracker,,,207,"Stars Used For Pattern Match","",U16,,,,,FSW,,,,
adcs,tracker_id_stars2,adcs_tracker,,,207,"Stars Used For Pattern Match","",U16,,,,,FSW,,,,
adcs,tracker_id_stars3,adcs_tracker,,,207,"Stars Used For Pattern Match","",U16,,,,,FSW,,,,
adcs,tracker_id_stars4,adcs_tracker,,,207,"Stars Used For Pattern Match","",U16,,,,,FSW,,,,
adcs,tracker_det_timeout_count,adcs_tracker,,,207,"Number of detector timeouts","",U16,,,,,FSW,,,,
adcs,tracker_num_pix_groups_for_id,adcs_tracker,,,207,"Num Pixel Groups","",U8,,,,,FSW,,,,
adcs,tracker_id_tolerance,adcs_tracker,,,207,"StarID Tolerance","",U8,,,,,FSW,,,,
adcs,tracker_num_of_att_loops,adcs_tracker,,,207,"Num Attitude Loops","",U8,,,,,FSW,,,,
adcs,tracker_num_attitude_stars,adcs_tracker,,,207,"Num Stars Used in Att","",U8,,,,,FSW,,,,
adcs,tracker_num_stars_high_residual,adcs_tracker,,,207,"Num Stars High Residual","",U8,,,,,FSW,,,,
adcs,tracker_auto_black_enable,adcs_tracker,,,207,"Auto Black Enable","",D8,,0/NO 1/YES ,,,FSW,,,,
adcs,tracker_black_level,adcs_tracker,,,207,"Black Level","",U8,,,,,FSW,,,,
adcs,tracker_num_stars_on_fov,adcs_tracker,,,207,"Num Stars on FOV","",U8,,,,,FSW,,,,
adcs,tracker_num_track_blocks_issued,adcs_tracker,,,207,"Num Track Blocks Issued","",U8,,,,,FSW,,,,
adcs,tracker_num_track_stars,adcs_tracker,,,207,"Num Tracked Stars","",U8,,,,,FSW,,,,
adcs,tracker_num_id_stars,adcs_tracker,,,207,"Num ID Stars","",U8,,,,,FSW,,,,
adcs,tracker_fs_wcounter,adcs_tracker,,,207,"FSW Counter","",U8,,,,,FSW,,,,
adcs,tracker_auto_track,adcs_tracker,,,207,"Auto Track from Star ID","",D8,,0/NO 1/YES ,,,FSW,,,,
adcs,tracker_auto_integration,adcs_tracker,,,207,"Auto Integration Adjust","",D8,,0/NO 1/YES ,,,FSW,,,,
adcs,tracker_auto_gain,adcs_tracker,,,207,"Auto Gain Adjust","",D8,,0/NO 1/YES ,,,FSW,,,,
adcs,tracker_test_mode,adcs_tracker,,,207,"Test Mode","",U8,,,,,FSW,,,,
adcs,tracker_fpga_det_timeout,adcs_tracker,,,207,"Fpga Detector Timeout","",D8,,0/NO 1/YES ,,,FSW,,,,
adcs,tracker_store_seq_images,adcs_tracker,,,207,"Store Sequential Images","",D8,,0/NO 1/YES ,,,FSW,,,,
adcs,tracker_track_ref_available,adcs_tracker,,,207,"Track Ref Available","",D8,,0/NO 1/YES ,,,FSW,,,,
adcs,tracker_num_exclusions,adcs_tracker,,,207,"Number of Stars in Exclusion List","",U8,,,,,FSW,,,,
adcs,tracker_id_wait_counter,adcs_tracker,,,207,"TriStar Execution Time","",U8,,,,,FSW,,,,
adcs,tracker_image_index,adcs_tracker,,,207,"Current Image Index","",U8,,,,,FSW,,,,
adcs,tracker_ref_index,adcs_tracker,,,207,"Reference Image Index","",U8,,,,,FSW,,,,
adcs,tracker_track_rows,adcs_tracker,,,207,"Track Block Row Size","",U8,,,,,FSW,,,,
adcs,tracker_track_cols,adcs_tracker,,,207,"Track Block Col Size","",U8,,,,,FSW,,,,
adcs,tracker_num_bright_stars,adcs_tracker,,,207,"Number of Bright Stars","",U8,,,,,FSW,,,,
adcs,tracker_image_filter_enabled,adcs_tracker,,,207,"Image Filter Enabled","",U8,,,,,FSW,,,,
pad0,,adcs_tracker,,,207,"","",U8,,,,,FSW,,,,
pad1,,adcs_tracker,,,207,"","",U16,,,,,FSW,,,,
pad2,,adcs_tracker,,,207,"","",U8,,,,,FSW,,,,
SC_FSW_203,VERSION,adcs_refs,,,203,"","",U3,,,,,FSW,,,,
SC_FSW_203,TYPE,adcs_refs,,,203,"","",U1,,,,,FSW,,,,
SC_FSW_203,SEC_HDR_FLAG,adcs_refs,,,203,"","",U1,,,,,FSW,,,,
SC_FSW_203,PKT_APID,adcs_refs,,,203,"","",U11,,,,,FSW,,,,
SC_FSW_203,SEQ_FLGS,adcs_refs,,,203,"","",U2,,,,,FSW,,,,
SC_FSW_203,SRC_SEQ_CTR,adcs_refs,,,203,"","",U14,,,,,FSW,,,,
SC_FSW_203,PKT_LEN,adcs_refs,,,203,"","",U16,,,,,FSW,,,,
SC_FSW_203,SHCOARSE,adcs_refs,,,203,"Seconds count","",U32,dn,,,,FSW,,,,
SC_FSW_203,SHFINE,adcs_refs,,,203,"Subsecond count","",U16,dn,,,,FSW,,,,
adcs,refs_gps_timer,adcs_refs,,,203,"Gps Timer","",U32,,,,,FSW,,,,
adcs,refs_time_now,adcs_refs,,,203,"Orbit Time","",F64,,,,,FSW,,,,
adcs,refs_q_ecef_wrt_eci1,adcs_refs,,,203,"Q ECEF wrt ECI","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,refs_q_ecef_wrt_eci2,adcs_refs,,,203,"Q ECEF wrt ECI","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,refs_q_ecef_wrt_eci3,adcs_refs,,,203,"Q ECEF wrt ECI","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,refs_q_ecef_wrt_eci4,adcs_refs,,,203,"Q ECEF wrt ECI","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,refs_position_wrt_eci1,adcs_refs,,,203,"Orbit Position ECI","",I32,,C0=0.000000 C1=0.000020 ,,,FSW,,,,
adcs,refs_position_wrt_eci2,adcs_refs,,,203,"Orbit Position ECI","",I32,,C0=0.000000 C1=0.000020 ,,,FSW,,,,
adcs,refs_position_wrt_eci3,adcs_refs,,,203,"Orbit Position ECI","",I32,,C0=0.000000 C1=0.000020 ,,,FSW,,,,
adcs,refs_position_wrt_ecef1,adcs_refs,,,203,"Orbit Position ECEF","",I32,,C0=0.000000 C1=0.000020 ,,,FSW,,,,
adcs,refs_position_wrt_ecef2,adcs_refs,,,203,"Orbit Position ECEF","",I32,,C0=0.000000 C1=0.000020 ,,,FSW,,,,
adcs,refs_position_wrt_ecef3,adcs_refs,,,203,"Orbit Position ECEF","",I32,,C0=0.000000 C1=0.000020 ,,,FSW,,,,
adcs,refs_velocity_wrt_eci1,adcs_refs,,,203,"Orbit Velocity ECI","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,refs_velocity_wrt_eci2,adcs_refs,,,203,"Orbit Velocity ECI","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,refs_velocity_wrt_eci3,adcs_refs,,,203,"Orbit Velocity ECI","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,refs_velocity_wrt_ecef1,adcs_refs,,,203,"Orbit Velocity ECEF","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,refs_velocity_wrt_ecef2,adcs_refs,,,203,"Orbit Velocity ECEF","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,refs_velocity_wrt_ecef3,adcs_refs,,,203,"Orbit Velocity ECEF","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,refs_nadir_vector_body1,adcs_refs,,,203,"Nadir Vector in Body","",I16,,C0=0.000000 C1=0.000040 ,,,FSW,,,,
adcs,refs_nadir_vector_body2,adcs_refs,,,203,"Nadir Vector in Body","",I16,,C0=0.000000 C1=0.000040 ,,,FSW,,,,
adcs,refs_nadir_vector_body3,adcs_refs,,,203,"Nadir Vector in Body","",I16,,C0=0.000000 C1=0.000040 ,,,FSW,,,,
adcs,refs_sun_vector_body1,adcs_refs,,,203,"Sun vector in spacecraft body frame","",I16,,C0=0.000000 C1=0.000040 ,,,FSW,,,,
adcs,refs_sun_vector_body2,adcs_refs,,,203,"Sun vector in spacecraft body frame","",I16,,C0=0.000000 C1=0.000040 ,,,FSW,,,,
adcs,refs_sun_vector_body3,adcs_refs,,,203,"Sun vector in spacecraft body frame","",I16,,C0=0.000000 C1=0.000040 ,,,FSW,,,,
adcs,refs_moon_vector_body1,adcs_refs,,,203,"Moon vector in spacecraft body frame","",I16,,C0=0.000000 C1=0.000040 ,,,FSW,,,,
adcs,refs_moon_vector_body2,adcs_refs,,,203,"Moon vector in spacecraft body frame","",I16,,C0=0.000000 C1=0.000040 ,,,FSW,,,,
adcs,refs_moon_vector_body3,adcs_refs,,,203,"Moon vector in spacecraft body frame","",I16,,C0=0.000000 C1=0.000040 ,,,FSW,,,,
adcs,refs_mag_model_vector_eci1,adcs_refs,,,203,"Mag Model Vector ECI","",I16,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,refs_mag_model_vector_eci2,adcs_refs,,,203,"Mag Model Vector ECI","",I16,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,refs_mag_model_vector_eci3,adcs_refs,,,203,"Mag Model Vector ECI","",I16,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,refs_mag_model_vector_body1,adcs_refs,,,203,"Mag Model Vector Body","",I16,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,refs_mag_model_vector_body2,adcs_refs,,,203,"Mag Model Vector Body","",I16,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,refs_mag_model_vector_body3,adcs_refs,,,203,"Mag Model Vector Body","",I16,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,refs_sun_model_vector_eci1,adcs_refs,,,203,"Sun Model Vector ECI","",I16,,C0=0.000000 C1=0.000040 ,,,FSW,,,,
adcs,refs_sun_model_vector_eci2,adcs_refs,,,203,"Sun Model Vector ECI","",I16,,C0=0.000000 C1=0.000040 ,,,FSW,,,,
adcs,refs_sun_model_vector_eci3,adcs_refs,,,203,"Sun Model Vector ECI","",I16,,C0=0.000000 C1=0.000040 ,,,FSW,,,,
adcs,refs_moon_model_vector_eci1,adcs_refs,,,203,"Moon Model Vector ECI","",I16,,C0=0.000000 C1=0.000040 ,,,FSW,,,,
adcs,refs_moon_model_vector_eci2,adcs_refs,,,203,"Moon Model Vector ECI","",I16,,C0=0.000000 C1=0.000040 ,,,FSW,,,,
adcs,refs_moon_model_vector_eci3,adcs_refs,,,203,"Moon Model Vector ECI","",I16,,C0=0.000000 C1=0.000040 ,,,FSW,,,,
adcs,refs_aero_density,adcs_refs,,,203,"Atmospheric Density","",I16,,,,,FSW,,,,
adcs,refs_orbit_method,adcs_refs,,,203,"Orbit Method","",D8,,0/KEPLER 1/GRAVITY_POINT 2/GRAVITY_J2 3/GRAVITY_HARMONIC 4/SGP4 5/EXTERN_ACC_ONLY 6/POLYNOMIAL ,,,FSW,,,,
adcs,refs_refs_valid,adcs_refs,,,203,"Refs Valid","",D8,,0/NO 1/YES ,,,FSW,,,,
adcs,refs_esm_valid,adcs_refs,,,203,"Earth, Sun, Moon valid","",D8,,0/NO 1/YES ,,,FSW,,,,
adcs,refs_run_low_rate_task,adcs_refs,,,203,"RunLowRateTask","",D8,,0/NO 1/YES ,,,FSW,,,,
adcs,refs_auto_gps_usage,adcs_refs,,,203,"Auto GPS Usage","",D8,,0/NO 1/YES ,,,FSW,,,,
pad0,,adcs_refs,,,203,"","",U8,,,,,FSW,,,,
pad1,,adcs_refs,,,203,"","",U16,,,,,FSW,,,,
pad2,,adcs_refs,,,203,"","",U8,,,,,FSW,,,,
